"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","$A-20 campos-1","$AC-20 campos-1","$A-Rule_ID-1","$A-20 campos-2","$AC-20 campos-2","$A-Rule_ID-2","$A-20 campos-3","$AC-20 campos-3","$A-Rule_ID-3"
"78250.00","35.989","22500.00","SE","0.00","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1",,,,,,,,,
"78291.00","24.634","6559.417","CO","1.00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78296.00","31.69","7068.325","NE","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78297.00","27.313","7366.793","NE","0.00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78300.00","41.854","7388.469","SE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78306.00","31.517","7546.417","S","0.00","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0",,,,,,,,,
"78307.00","30.576","6591.859","CO","0.00","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0",,,,,,,,,
"78319.00","23.204","7938.922","S","0.00","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Investimento Fundos_commodities","0.928339","84","Investimento Fundos_cambiais","0.912595","89",,,
"78323.00","49.345","8225.532","SE","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","Investimento CDB","0.879625","23","Emprestimo _educacao","0.801184","8",,,
"78324.00","31.608","7858.03","NE","0.00","1","1","1","1","0","1","0","1","0","0","1","0","1","1","0","0","0","0","1","0","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"78351.00","53.968","7013.875","S","0.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"78375.00","31.084","7988.277","S","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78377.00","41.439","6593.028","S","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78395.00","36.98","6704.458","NE","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78413.00","41.331","8688.966","SE","0.00","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78414.00","61.003","8301.336","SE","0.00","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","Investimento LCA","0.882011","130",,,,,,
"78415.00","38.943","8029.116","SE","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0",,,,,,,,,
"78427.00","21.159","6997.864","SE","0.00","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"78449.00","28.887","9211.126","SE","1.00","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"78466.00","47.861","8282.515","SE","0.00","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","Investimento LCI","0.944046","63","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60"
"78472.00","40.192","8616.871","NE","0.00","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0",,,,,,,,,
"78486.00","48.973","6641.847","NE","1.00","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0",,,,,,,,,
"78486.00","48.973","6641.847","NE","1.00","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0",,,,,,,,,
"78486.00","18.63","7683.897","SE","0.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"78486.00","18.63","7683.897","SE","0.00","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0",,,,,,,,,
"78486.00","18.63","7683.897","SE","0.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"78486.00","18.63","7683.897","SE","0.00","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0",,,,,,,,,
"78486.00","48.973","6641.847","NE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"78486.00","48.973","6641.847","NE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",,,,,,,,,
"78507.00","24.354","6246.07","SE","0.00","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0",,,,,,,,,
"78512.00","31.915","5699.936","SE","1.00","1","1","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.954096","102","seguro vida PF","0.949859","76",,,
"78520.00","51.683","7785.608","S","1.00","0","1","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78522.00","41.224","6382.918","SE","0.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78533.00","21.701","7822.397","S","1.00","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0",,,,,,,,,
"78550.00","29.536","8176.767","S","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78553.00","47.897","7581.646","SE","1.00","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"78569.00","37.32","8345.966","NE","1.00","0","0","0","0","0","1","0","0","1","1","0","0","0","1","1","1","1","1","1","1","Investimento LCI","0.849805","117","Investimento Fundos_cambiais","0.849155","125",,,
"78571.00","32.641","6668.04","SE","1.00","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","1",,,,,,,,,
"78578.00","39.109","8058.805","N","1.00","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0",,,,,,,,,
"78599.00","28.163","7481.686","SE","0.00","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","1","1","1","1","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"78611.00","36.144","8514.141","SE","1.00","1","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","seguro vida PF","0.950225","26","seguro vida Emp","0.944348","48","Investimento CDB","0.89923","131"
"78616.00","19.034","7692.719","N","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"78616.00","19.034","7692.719","N","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0",,,,,,,,,
"78616.00","41.326","8054.265","CO","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10","Emprestimo _pessoal","0.822238","18"
"78616.00","41.326","8054.265","CO","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0",,,,,,,,,
"78616.00","19.034","7692.719","N","0.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10","Emprestimo _pessoal","0.822238","18"
"78616.00","41.326","8054.265","CO","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10","Emprestimo _pessoal","0.822238","18"
"78616.00","41.326","8054.265","CO","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"78616.00","19.034","7692.719","N","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10","Emprestimo _pessoal","0.822238","18"
"78619.00","22.80","7208.216","SE","0.00","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","0","0",,,,,,,,,
"78619.00","24.766","8510.541","SE","1.00","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","1","1","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119",,,
"78619.00","24.766","8510.541","SE","1.00","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"78619.00","24.766","8510.541","SE","1.00","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","0","0",,,,,,,,,
"78619.00","22.80","7208.216","SE","0.00","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"78619.00","24.766","8510.541","SE","1.00","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0",,,,,,,,,
"78619.00","22.80","7208.216","SE","0.00","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","1","1","1","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119",,,
"78619.00","22.80","7208.216","SE","0.00","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0",,,,,,,,,
"78625.00","26.559","7734.541","SE","1.00","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1","0","0",,,,,,,,,
"78640.00","32.69","5819.415","SE","0.00","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","Seguro Residencial","0.811143","22",,,,,,
"78643.00","31.468","8600.505","CO","1.00","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78645.00","37.974","7978.774","SE","0.00","1","1","1","1","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"78653.00","52.441","7101.133","SE","0.00","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"78674.00","61.346","8193.399","SE","0.00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78682.00","19.327","6448.377","SE","1.00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78687.00","49.028","6569.871","SE","0.00","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78706.00","35.10","9527.43","NE","1.00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78725.00","30.673","8257.767","SE","1.00","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78736.00","24.167","7330.464","NE","0.00","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","1","0","Emprestimo _limite_especial","0.972733","14","Investimento LCI","0.944046","63","Investimento Poupanca","0.855811","66"
"78746.00","42.847","6800.013","SE","0.00","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78761.00","30.566","6713.657","SE","1.00","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0","0","1","1","1","1","Investimento LCA","0.882011","130",,,,,,
"78800.00","24.305","7436.418","CO","1.00","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10",,,
"78817.00","38.143","6785.392","CO","1.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"78838.00","20.903","6758.627","SE","0.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78859.00","49.329","6492.124","S","0.00","1","1","1","1","0","0","0","0","1","0","1","1","1","1","1","1","0","0","0","0",,,,,,,,,
"78862.00","37.688","7626.936","SE","1.00","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"78869.00","39.166","7558.989","S","1.00","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10",,,
"78880.00","50.354","8672.745","SE","1.00","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78884.00","27.091","6788.026","SE","0.00","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","1","1","1","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60",,,
"78886.00","59.80","6643.205","SE","1.00","1","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","Seguro Residencial","0.98319","24","seguro vida Emp","0.969599","27",,,
"78889.00","34.694","6113.808","NE","1.00","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.949749","108","Investimento LCA","0.844724","91",,,
"78920.00","20.99","6374.682","CO","0.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0",,,,,,,,,
"78935.00","26.452","8593.903","S","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78938.00","31.20","6474.752","SE","1.00","0","0","0","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.970894","133","Investimento LCA","0.844724","91",,,
"78943.00","34.119","6909.002","SE","1.00","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78943.00","34.119","6909.002","SE","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","0","Investimento Fundos","0.977146","56",,,,,,
"78943.00","34.119","6909.002","SE","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78943.00","34.119","6909.002","SE","1.00","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","0","Investimento Fundos","0.977146","56",,,,,,
"78943.00","45.752","5865.937","S","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","0","Investimento Fundos","0.977146","56",,,,,,
"78943.00","45.752","5865.937","S","1.00","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78943.00","45.752","5865.937","S","1.00","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","0","Investimento Fundos","0.977146","56",,,,,,
"78943.00","45.752","5865.937","S","1.00","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0",,,,,,,,,
"78946.00","43.048","8038.234","SE","1.00","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","1","1",,,,,,,,,
"78970.00","40.93","7934.436","SE","1.00","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"78973.00","45.312","7798.816","SE","1.00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"78976.00","48.162","7484.539","NE","0.00","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","Investimento LCI","0.826283","115","Investimento Fundos_cambiais","0.822335","123",,,
"78979.00","19.655","8314.977","SE","1.00","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"78982.00","33.848","8694.223","SE","0.00","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","Investimento LCA","0.882011","130",,,,,,
"79011.00","42.00","8687.164","SE","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"79012.00","32.861","8389.985","NE","0.00","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","Investimento Fundos_commodities","0.822053","45","Investimento LCI","0.819812","42","Investimento Poupanca","0.814433","47"
"79020.00","41.329","8963.802","CO","0.00","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"79023.00","55.237","5626.006","SE","1.00","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","Investimento LCI","0.944046","63","Investimento Poupanca","0.855811","66","Investimento LCA","0.805595","60"
"79038.00","33.722","7367.479","NE","0.00","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"79044.00","39.926","7756.141","NE","0.00","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Investimento LCI","0.866924","53",,,,,,
"79050.00","49.867","6666.246","SE","0.00","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","Investimento Fundos","0.956419","6","Investimento CDB","0.953475","9",,,
"79078.00","19.764","8791.886","SE","0.00","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"79087.00","18.704","6698.944","CO","0.00","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.831425","116","Investimento Fundos_cambiais","0.820611","121",,,
"79098.00","47.03","9178.819","NE","1.00","0","1","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","1","1","1","Seguro Residencial","0.969922","33","seguro auto","0.960714","75","Investimento Poupanca","0.855811","66"
"79138.00","33.566","7156.406","SE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",,,,,,,,,
"79158.00","36.887","7197.55","CO","1.00","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","Investimento LCI","0.855166","40","Investimento Fundos_cambiais","0.845941","44","Investimento Poupanca","0.83441","46"
"79164.00","39.024","7735.377","NE","1.00","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","Emprestimo _pessoal","0.822238","18","Emprestimo _limite_especial","0.816572","16",,,
"79166.00","18.841","6695.699","NE","1.00","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","0","0","1","1","1","Emprestimo _educacao","0.887269","58",,,,,,
"79168.00","33.201","6764.965","NE","0.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",,,,,,,,,
